first_name,last_name,weight,height,birth_date,team_id
Carmelo,Suárez,0.0,0.0,,
Jorge,Juan Barrero Amor,0.0,0.0,,
Ambrosio,Gonzalez,0.0,0.0,,
Jesús,ánchez Jover,0.0,0.0,3/18/1968,
Delfina,Ferrer de Frankenberg,0.0,0.0,12/2/1982,t3586
Sergio,Bruque Guerrero,79.0,180.0,12/27/1996,
Aida,Barranco Utrera,0.0,0.0,,
Daniel,Rocamora (Blazquez),104.0,203.0,5/27/1988,
Francisco,Luna Piñeda,0.0,190.0,4/1/1975,t3939
Lamberto,Villalon Gasch,0.0,0.0,,
Constantino,Callado Jover,0.0,0.0,5/2/1973,t11185
Leonel,Passerine,0.0,0.0,,
Juan,Manuel García Rodríguez,0.0,0.0,8/10/1990,t6359
Arnau,Aragón Altarriba,0.0,0.0,,
Daniel,Ruiz Sanchez,0.0,0.0,,
Arturo,Bellver,0.0,0.0,7/12/1972,t3653
Inmaculada,García,0.0,177.0,6/12/1982,
Eva,Montero Cañibano,0.0,0.0,,
Diego,Goujón Gutiérrez,0.0,0.0,6/24/1992,t7243
Adolfo,Gómez Díaz,0.0,0.0,11/2/1959,
Luis,Munoz Luna,0.0,0.0,,
Cristian,Hernández Díaz,0.0,0.0,3/16/1988,
David,Sanchez Flor,0.0,0.0,5/20/1985,
Manuel,Berdegué,0.0,0.0,1/14/1983,
Ramon,Gonzalez Guerrero,0.0,0.0,,
Christián,uárez Monzón,0.0,0.0,8/3/1980,t11170
Fernando,Mirasol Viñals,0.0,0.0,,
Miguel,Angel Sánchez Ponce,0.0,0.0,5/3/1972,
Carlos,Arratia Fernández,0.0,0.0,,
Román,lmendros,0.0,0.0,,
Salim,Abdelkader,0.0,0.0,,t2353
Jorge,Grande Tajacera,0.0,0.0,,
Roberto,Justo Vilarino,0.0,0.0,,t6563
Manuel,Pérez Andrade,0.0,179.0,,t8130
Neftalí,ernández López,0.0,186.0,11/1/1984,
Jorge,Rodríguez,0.0,0.0,8/29/1980,
Francisco,Saez Murcia,0.0,0.0,4/7/1957,t8133
Ángel,lonso Nieto,0.0,0.0,8/2/1967,t1435
Sergi,Montes,0.0,0.0,,
Marcelo,De Stefano,0.0,0.0,11/11/1968,
Valeriano,Ruiz Paños,0.0,0.0,,
Daniel,Morata Peral,89.0,200.0,6/3/1976,t3939
Félix,ascual,0.0,0.0,,
Joshua,Perez,0.0,0.0,,
Alfonso,Polo Fernandez,0.0,0.0,,
Ildefonso,García,0.0,0.0,,
Sergi,Mirada Casals,0.0,0.0,,t3510
Ismael,Santana Santana,0.0,0.0,12/19/1978,
Enric,Bescós Moreno,0.0,0.0,2/20/1980,t1908
Dario,Nicolas Bernardi Mancebo,0.0,0.0,,
Guillermo,Falasca,104.0,200.0,10/24/1977,t1674
Antonio,Castellano Diez,0.0,0.0,,
Gurutz,Larrañaga Leturia,0.0,0.0,11/21/1970,t6562
Pablo,Del Corral,0.0,0.0,9/25/1979,
Ayoze,Baez,0.0,0.0,,t15999
Carlos,Martínez Gascueña,0.0,0.0,,
Venancio,Costa,0.0,196.0,8/23/1967,
Rubén,artínez Acuña,0.0,0.0,10/22/1982,t3939
Miquel,Febrer,0.0,0.0,,t6415
Albert,Iricibar Martinez,0.0,0.0,1/1/1979,
José,amón Canales de la Hoz,0.0,0.0,10/5/1970,
Carlos,Carreño Cejudo (Charly Carreño) TOP 500,82.0,198.0,4/19/1973,
Jorge,Luís Sánchez Cordero,0.0,0.0,11/11/1970,t2353
Ignacio,Madaleno Montalvo,0.0,0.0,12/19/1973,t4502
Andrés,artínez Laranga,0.0,175.0,9/29/1970,t8130
Rayco,Hernández Reboso,0.0,194.0,10/28/1980,t11162
Jose,Beneyto,0.0,0.0,,t21280
Vicente,Puigdomenech,0.0,0.0,,t3063
Juan,Francisco Hernandez,0.0,0.0,,
Carlos,Medina,0.0,0.0,3/4/1983,
Jorge,García,0.0,0.0,,
Gonzalo,Marco Rodríguez Padilla,0.0,0.0,12/7/1994,t1449
Ignacio,Javier Madaleno Montalvo,0.0,0.0,,
Jose,Antonio Jimenez Aguilar,0.0,0.0,,
Miguel,Benjamin Pantorrilla Perez (Profe.),0.0,0.0,10/20/1975,t19353
Jorgelina,Bertón,0.0,0.0,6/23/1979,t1908
Lluís,nric Molada,0.0,0.0,10/3/1990,t6415
Paki,Blanco Espinazo,0.0,0.0,8/10/1967,
Jose,Miguel Perez TOP 500,0.0,0.0,1/1/1955,
Manuel,García Vercher,0.0,0.0,10/6/1951,
José,uis Moltó,94.0,206.0,6/29/1975,
Germán,ainecura,0.0,0.0,2/6/1979,t6371
Juan,Antonio Armas Negrín,0.0,0.0,5/28/1970,
Vladimir,Stevovski,0.0,186.0,11/10/1977,t1874
Eloy,Mahía Pérez,0.0,0.0,,t6359
Antonio,Alemany,0.0,0.0,,t3063
Ezequiel,Martínez,0.0,0.0,9/27/1984,
José,uis López álvarez,0.0,0.0,,t3939
Pablo,Javier Alarcon Garcia,0.0,0.0,9/10/1989,
Fernando,Muñoz Benítez TOP 200,0.0,0.0,7/27/1970,t1460
Juan,Pedro Martín,0.0,0.0,10/2/1992,
Adriá,orreguero,0.0,0.0,1/22/1988,t3653
Salvador,González Jiménez,0.0,0.0,10/10/1973,t11185
José,uste Muñiz,0.0,0.0,12/14/1971,t8133
Alfonso,Flores Peña,90.0,189.0,8/24/1975,t1435
Francisco,Marco,0.0,0.0,,
Diego,Taboada Campelo,0.0,0.0,2/21/1979,t6359
Daniel,Suarez Pazos,0.0,0.0,,
Christian,Vives Lefort,0.0,0.0,7/6/1977,t11159
Luis,Cuadrado Moreno,0.0,0.0,8/8/1967,t8131
Hilarión,onzález Balencie,0.0,0.0,,t16062
Adrián,érez Gómez,0.0,185.0,3/26/1996,t1430
Enrique,Carrasco Avellaneda,0.0,0.0,,t16202
Vicente,Borja González,82.0,185.0,8/12/1982,
José,ablo Salleras Grand (Paul),0.0,0.0,,
David,Sánchez Mordos,0.0,194.0,7/20/1973,
Garcia,Diaz,0.0,0.0,,
Federico,Bouza Betriu,0.0,0.0,5/28/1954,t8130
Alfonso,Ramon Pomar,0.0,0.0,,
Lorenzo,Alejandro Rodriguez,0.0,0.0,,
Elena,Rodriguez Jurado,0.0,0.0,,
Benjamín,icedo Mayor,0.0,188.0,1/25/1964,t1456
Eduardo,Sáiz,0.0,0.0,5/29/1955,
Jesús,enedo López,0.0,0.0,,t1430
Martin,Ruiz Alvaro TOP 1000,0.0,0.0,,
Diego,Antonio Toala Leon,0.0,0.0,,
Silvia,Ferre Luiz,0.0,0.0,,
José,alle,0.0,0.0,,t1448
Oriana,Diaz Tiberio,0.0,0.0,,
Miguel,Fuente,0.0,0.0,,
Rosa,Casero Mora,0.0,0.0,7/4/1981,
Pedro,García,0.0,0.0,11/27/1990,t2367
Tomás,ockritz Garcón-Torres,0.0,0.0,2/18/1997,t3586
Antonio,Moran Arroyo,80.0,179.0,5/9/1975,
David,López Tapia,0.0,0.0,1/8/1975,
Samuel,Moreno Manrique,0.0,0.0,4/13/1987,t8093
José,arlos Domine Rojas,0.0,0.0,,t1446
Jaime,Fernández Barros TOP 1000,89.0,189.0,1/1/1956,
Morad,Ahmed,0.0,0.0,,t2353
Begoña,aenz Ferrer,0.0,0.0,3/29/1975,
Alfonso,Calín,0.0,0.0,,
Jordi,Martínez Lloreda,0.0,182.0,3/8/1986,
Antonio,Giménez,0.0,0.0,9/9/1955,t1453
Maria,Corral Pulleiro,0.0,0.0,,
Sergi,Bosch Brillas,0.0,0.0,,t1493
Ignacio,González Martínez,0.0,0.0,11/3/1991,t3586
Carlos,Mora Sabaté,97.0,199.0,3/19/1990,t11159
André,ollin,0.0,0.0,5/18/1979,t4935
Miguel,Rivera Rodríguez TOP 1000,0.0,0.0,6/22/1984,
Enrique,Guiu Crespo,0.0,0.0,9/29/1977,t1435
Ibán,érez (Manzanares),91.0,198.0,11/13/1983,t6245
Immaculada,Garcia,0.0,0.0,,
Carlos,Huerto,0.0,0.0,,t16054
Sergio,Navarro Climent,0.0,175.0,,t1451
Juan,Diego García Díaz TOP 500,0.0,0.0,6/21/1979,
Miguel,López,0.0,0.0,,
Jonathan,Trujillo Muñez,0.0,0.0,7/3/1997,
Ricardo,Fernández Torronteras,0.0,0.0,,
Alejandro,Mena Suarez,0.0,0.0,,
Miguel,Angel Ramos Melero,0.0,197.0,4/26/1982,
Joaquín,anjorge Navarro,0.0,0.0,2/13/1980,t19301
Ivan,Navarro Piqueras,0.0,0.0,,
Saul,Pérez Martínez,0.0,0.0,,
Danillo,Lampariello,0.0,0.0,11/15/1982,t1493
Carlos,Alberto Iglesias Sequedo,0.0,0.0,,
Arturo,Ruiz González,0.0,0.0,8/8/1954,
Aitor,Pinol,0.0,0.0,,
Alberto,Martínez,0.0,0.0,,
Oscar,Novillo TOP 1000,0.0,0.0,5/1/1970,
Xavier,Perales Coluccio,0.0,0.0,12/20/1972,
Javier,Ciruela Palacios,0.0,0.0,,
Jordi,Marti Roure,0.0,0.0,,
Paula,Del Olmo,0.0,183.0,6/25/1994,
Mariano,Riganti,0.0,0.0,,
Esther,López,65.0,175.0,11/29/1974,
Angel,Losada Rey,0.0,190.0,12/19/1978,t8131
Carlos,Iglesias Sequedo,0.0,0.0,,
Juanda,Bauza,0.0,0.0,,
Angel,Babio Boumera,0.0,0.0,,t3063
Ignacio,Caldere,0.0,0.0,,t22044
Pedro,Gironés,0.0,0.0,2/28/1985,
Nacho,González,0.0,0.0,,
Elías,erés,0.0,0.0,1/24/1987,t1435
Onofre,Muñoz Villaplana,0.0,0.0,3/2/1990,
Raúl,arreño Navalón,0.0,175.0,3/27/1991,t11185
Steve,FAUVEL,0.0,0.0,9/26/1981,t7698
Henrik,Kosonen,0.0,181.0,6/29/1969,t1607
José,iguel Serrato Tornero,0.0,0.0,6/5/1950,
Guillermo,Naranjo Hernández TOP 1000,0.0,0.0,6/18/1977,
Cyrille,Boulongne-Evtouchenko (Ruskoff),0.0,183.0,6/30/1977,t1332
Matti,Alatalo,0.0,0.0,8/9/1995,t1485
Manuel,Jesus Garcia Ferrer,0.0,0.0,,
Jani,Säisä,0.0,0.0,8/17/1978,t3024
Fabien,Lagarde,0.0,0.0,,
Normunds,Veinbergs,102.0,191.0,10/8/1971,t1796
David,Martín Hermández (David Martín) TOP 1000,0.0,0.0,1/12/1984,
Marko,Järvenpää,0.0,0.0,11/15/1965,t1873
Eric,Barrière,0.0,0.0,,
Yohann,Escala,0.0,0.0,10/11/1983,
Joonas,Huhtakangas,73.0,188.0,7/6/1999,
Olena,Zalubovskaya,0.0,185.0,8/1/1965,t1917
Dimitri,Tsvetkov,0.0,202.0,6/30/1967,
Hannu,Kalliojärvi,0.0,0.0,,t4310
Gaëtan,etter,88.0,196.0,1/12/1986,t1415
Fernando,Cueto Pedrotti,0.0,0.0,,
Kai,Mattila,0.0,196.0,4/7/1963,t1873
Boris,Grebennikov TOP 1000,0.0,198.0,10/18/1958,
Jordi,Llonch,0.0,0.0,8/26/1992,
Kari,Raatikainen,0.0,0.0,,t1785
Sébastien,uger (Seb),0.0,0.0,7/6/1979,t11456
Pablo,Gómez Parga,0.0,185.0,6/17/1977,t1430
Kaius,Peltonen,0.0,0.0,,t3754
Benoît,gnier,0.0,200.0,7/7/1976,
Luis,Alberto Toribio Gutiérrez,0.0,0.0,4/18/1976,t1435
Tuomas,Mikkola,0.0,0.0,,
Philippe,Bailly,96.0,197.0,2/25/1973,t7699
Jukka,Koskinen,0.0,0.0,,
Isabel,Pilar Torres,0.0,0.0,6/20/1985,
François,érel,0.0,185.0,10/2/1985,t2415
Jouni,Parkkali,0.0,195.0,6/18/1955,
Ricardo,Lopez Santiago,0.0,0.0,,
Christophe,Charroux,0.0,180.0,5/19/1968,t1639
Einar,Lindström,0.0,0.0,,
Daniel,Ramirez Santana,0.0,0.0,5/9/1981,
Pekka,Seppänen,81.0,189.0,4/25/1983,
Ossi,Heino,0.0,188.0,5/11/1983,t6246
Pablo,Mendez Arguellas,0.0,0.0,,
Janne,Kangaskokko,0.0,194.0,12/29/1983,
Pascal,Angely,95.0,191.0,5/19/1970,t11448
Sergio,Figueroa,84.0,190.0,8/29/1983,t3586
Laura,Puértolas Marín,0.0,0.0,,
Timo,Hoivala TOP 1000,0.0,0.0,,t1758
David,Garcia Gonzalez,0.0,0.0,,
Marie,Tari,0.0,178.0,5/10/1970,
Veikko,Jalava,0.0,0.0,,t4351
Lauriane,Truchetet,0.0,178.0,4/7/1984,
Toni,Figuera,0.0,0.0,,
Sami,Kurttila,0.0,0.0,,
Philippe,Blain TOP 100,89.0,193.0,5/20/1960,
Kasper,Vuorinen,84.0,191.0,4/22/1984,t1583
Marcel,Mathoré,0.0,0.0,,
Oskar,Muurinen,87.0,190.0,2/8/1991,
Ratko,Peris,85.0,190.0,3/30/1976,t1535
Mikko,Keskisipilä,0.0,0.0,9/19/1981,t1580
Sandrine,Lurol,0.0,0.0,,
Olavi,Ruusunen,0.0,0.0,,t4325
Yolanda,Sienes Gallego,0.0,0.0,,t1430
Cyrille,Weick,0.0,191.0,6/19/1979,t11754
Leo,Mörsky,0.0,0.0,,
Jean-Philippe,Daguerre,93.0,188.0,12/4/1975,t1715
Hannu,Hautamäki,0.0,194.0,9/2/1974,t1935
Christophe,Magail TOP 1000,0.0,0.0,,
Jouko,Lindberg,0.0,0.0,,
Jules,Dolter,0.0,0.0,6/3/2001,
Abel,Del Rey Muñoz,0.0,0.0,5/5/1992,t11185
Tomi,Lemminkäinen TOP 1000,0.0,0.0,10/27/1971,
Nikola,Matijašević TOP 1000,0.0,181.0,7/5/1953,t1439
Seppo,Kuusela,0.0,0.0,,
Mathieu,Willemin,0.0,0.0,,
Laurent,Tillie TOP 100,84.0,193.0,12/1/1963,t1744
Arttu,Keränen,0.0,0.0,,
Jukka,Lehtonen,90.0,197.0,2/22/1982,
Claude,Roghe,0.0,188.0,4/26/1974,t11577
Juho,Rajala,73.0,181.0,8/6/1985,t1585
Arnaud,Josserand TOP 500,0.0,200.0,9/25/1963,t1602
Etienne,Bideaud,0.0,0.0,3/13/1995,
Timo,Tolvanen,72.0,183.0,11/8/1977,t6274
Loïc,e Marrec,82.0,190.0,3/1/1977,t1664
Nikola,Borčić,86.0,189.0,7/31/1970,t1336
Ismo,Peltoarvo,0.0,0.0,8/14/1957,t1488
Thomas,Royer TOP 500,0.0,186.0,3/21/1979,t19734
Hervé,azzon,80.0,192.0,7/12/1959,
Lasse-Petteri,Laurila,0.0,187.0,8/4/1973,t1585
Stéphane,aure,90.0,194.0,1/11/1957,
Pierre,Guillemaud,100.0,197.0,3/14/1987,
Pascual,Saurin TOP 500,0.0,0.0,2/26/1967,
Jukka,Tuovinen TOP 1000,0.0,0.0,,t4310
Bruno,Château,0.0,192.0,,
Ricardo,Martinez,78.0,183.0,8/2/1986,t1341
Francisco,Josè Santos Lopez,0.0,0.0,,
Juha,Lönnqvist,0.0,0.0,,t4347
Frédéric,rrandez TOP 1000,0.0,0.0,9/21/1975,t1515
Olivier,Lecat TOP 500,82.0,188.0,4/30/1967,t1664
Alberto,Aguilar Zarco,0.0,0.0,,
Elina,Salomäki,0.0,180.0,10/19/1981,
Philippe,Jungling,0.0,199.0,1/1/1966,t3568
Germán,ianchi,0.0,0.0,,
Tommi,Tiilikainen TOP 1000,0.0,0.0,6/2/1987,t1583
Yohann,Leray,0.0,0.0,11/24/1995,
Lydéric,edoux,0.0,0.0,,
Saana,Koljonen,60.0,166.0,8/22/1988,
Juan,Luís Cabanillas García (Friser),86.0,189.0,8/12/1985,t10081
Jérôme,aisse,0.0,0.0,,
Laplace,David,0.0,0.0,5/7/1977,t11456
Juha,Brandt,0.0,0.0,1/21/1957,
Luis,Fernández Redonda,0.0,0.0,6/14/1975,t6562
Carlos,Antony,0.0,194.0,4/23/1988,t5476
Charles,Marcovich,0.0,0.0,,t2385
Janne,Heikkilä,0.0,0.0,,t1580
Anisse,Guechou,0.0,0.0,6/17/1987,t6698
Pierre-Yves,Vautier,0.0,0.0,,t8278
Petteri,Penttinen,88.0,185.0,8/21/1985,t6274
David,Eugène,0.0,181.0,8/13/1988,t19756
Heikki,Montonen,0.0,0.0,8/21/1943,
Manuel,Berenguel,75.0,187.0,6/26/1970,t1913
Eva,Hamzaoui-Biton,0.0,177.0,2/4/1985,
Alexis,Farjaudon,0.0,197.0,6/4/1985,
Jani,Huoponen (jhuoponen),0.0,0.0,7/21/1992,
Charles,Gauthier,0.0,182.0,,
Francisco,Mas Juárez,0.0,0.0,,
Véronique,atin,0.0,0.0,12/13/1974,
Petri,Paldan,0.0,0.0,6/24/1974,t6274
Angelo,Teno,0.0,188.0,1/1/1985,t1782
Rafael,Redwitz,85.0,191.0,8/12/1980,t1680
Jose,Maria Rodriguez (Chema) TOP 1000,0.0,0.0,,
Frédéric,ouvé,0.0,0.0,,t1602
Jean-Marc,Buchel,81.0,183.0,5/3/1944,
Afonso,Rafael Rodríguez,0.0,192.0,8/29/1979,t1448
Philippe,Picard,0.0,0.0,,
Valtteri,Jääskeläinen,0.0,0.0,4/2/1996,t7769
Philippe,Barca-Cysique,88.0,194.0,4/22/1977,t1534
Loïc,eiler,85.0,202.0,4/14/1984,
Maria,Molano Bonilla,0.0,0.0,,
Ismo,Tahvanainen,0.0,0.0,6/2/1964,
Samir,Tbahriti,0.0,0.0,5/20/1983,t13780
Hugo,Alberti,0.0,0.0,,
Tuomas,Alatalo,0.0,0.0,10/14/1980,t16998
Gabriel,Denys TOP 500,0.0,0.0,4/17/1974,t2475
Ludovic,Guillet,0.0,0.0,,
Cristofer,Cornejo Torrijos,0.0,0.0,,
Didier,Marion,0.0,0.0,11/26/1995,t2987
Cédric,auswald,0.0,0.0,,t4068
Victor,Lomuto,0.0,0.0,,
Michaël,londeau,0.0,0.0,,t1422
Eero,Loven,0.0,0.0,,t4322
Olivier,Audabram,0.0,198.0,,
Mika,Rantanen,0.0,0.0,,t1785
Émilie,ipp,0.0,0.0,,
Dorel,Stefan,0.0,0.0,,t18852
Jussi,Heino,0.0,194.0,4/8/1971,t1547
Stéphane,ntiga,94.0,200.0,2/3/1976,
Yan,Sanchez,85.0,193.0,8/4/1967,
Teemu,Mäkikyrö,0.0,0.0,,
Leo,Bonnin,0.0,0.0,,
Steve,Peironet,82.0,184.0,5/20/1985,t10225
Anders,Sutinen,0.0,0.0,6/20/1978,
Kévin,raulière,0.0,183.0,12/31/1984,t6945
Jonathan,Bouzagheti,0.0,0.0,,
Philippe,Marta,0.0,0.0,8/6/1973,
Lauri,Hakala,0.0,188.0,8/23/1982,
Dragan,Vujović,0.0,0.0,6/21/1959,t6016
Maxime,Cheze,0.0,0.0,4/10/1996,
Stéphane,apinart,0.0,195.0,3/18/1975,
Ismo,Tuominen,0.0,0.0,,
Félix,ndré TOP 1000,0.0,0.0,,
Simon,Garel,0.0,0.0,,
Mikko,Häyrinen,0.0,0.0,7/18/1970,
Guillaume,Olivaud-Desiles,0.0,0.0,3/30/1992,
Steve,Cholet,0.0,193.0,5/14/1969,t2969
Philippe,Salvan TOP 1000,89.0,195.0,5/17/1965,
Sami-Pekka,Laukkanen,0.0,0.0,,
Gaël,e Draoulec,0.0,0.0,6/29/1976,
José,met (Le Héron vosgien),85.0,195.0,7/20/1968,t1341
Johann,Guille,0.0,0.0,,
Ville,Kakko,0.0,0.0,1/4/1971,t1547
Emmanuel,Dumortier,0.0,193.0,12/17/1969,
Romain,Sellier,0.0,0.0,11/20/1988,t6698
Dmitri,Borichev,0.0,196.0,1/27/1988,
Lionel,Nolibos,0.0,0.0,2/14/1997,
Clément,attler,0.0,0.0,9/18/1998,t11448
Pertti,Sirola,0.0,0.0,,t3772
Cédric,ogeais,0.0,182.0,4/23/1974,t1763
Veljko,Bašić TOP 500,0.0,190.0,10/3/1959,
Damien,Van Den Eshof,0.0,190.0,5/12/1986,t2379
Laurent,Laval,0.0,195.0,5/25/1970,
Michaël,apinta,0.0,193.0,8/9/1986,t10225
André,atin TOP 500,0.0,184.0,3/1/1949,t1332
Torsti,Karhunen,0.0,0.0,,t3799
Yoan,Lorente,0.0,0.0,,
Glenn,Tuifua,0.0,190.0,1/22/1988,t1333
Pasi,Palonen,0.0,0.0,3/22/1971,
Grégory,atin,0.0,186.0,7/5/1983,t1359
Xavier,Melsion,0.0,0.0,,
Loïc,ouanda,0.0,188.0,10/27/1984,t1539
Aimo,Pulkkinen,0.0,0.0,,t3772
Tristan,Sapet,0.0,180.0,2/16/1998,t5513
Thomas,Bortolossi,0.0,0.0,,t1331
Fabrice,Chalendar,0.0,189.0,,t1680
Harry,Sundell,0.0,0.0,,
Constant,Tchouassi,89.0,193.0,10/21/1978,t5568
Rogerio,Brizola (Rogério Brizola Damasceno),90.0,199.0,11/10/1979,t1515
Rayna,Minkova TOP 1000,0.0,0.0,2/27/1969,
Tuomas,Sammelvuo TOP 500,93.0,193.0,2/16/1976,
Brice,Donat,70.0,175.0,12/10/1975,t1858
Atman,Toubani,0.0,180.0,4/5/1974,
Ludovic,Gruel,0.0,0.0,4/30/1978,
Olli,Kunnari,85.0,197.0,2/2/1982,t6246
Radoslav,Arsov,88.0,200.0,10/11/1971,
Serge,Bontoux,0.0,0.0,,
Ville,Salmi,0.0,0.0,9/4/1979,
Stéphane,amirez,0.0,180.0,1/6/1973,t2403
Anthony,Boulfié,0.0,0.0,6/8/1989,
Janne,Harju,0.0,0.0,,
Christophe,Patry (Stan),90.0,200.0,8/11/1965,
Benjamin,Amsellem,0.0,198.0,11/15/1982,t1782
Stijn,Morand TOP 1000,0.0,0.0,1/13/1977,
Frédéric,gler,0.0,185.0,1/1/1970,t18844
Adrien,Clément,70.0,194.0,3/2/1987,t14370
Frédéric,vas,94.0,195.0,5/17/1973,
Stephane,Gerbaud,0.0,0.0,,
Fabrizio,Grezio,0.0,0.0,9/2/1965,
Elo,Blomqvist,0.0,0.0,,t3799
Fabien,Dugrip,0.0,190.0,3/29/1976,t1323
Christophe,Lefel,0.0,0.0,,t1323
Olli,Kuoksa,0.0,0.0,5/23/1981,t1547
Bernard,Cohen,0.0,191.0,,t1331
Laurent,Guillot,0.0,184.0,10/6/1973,t19757
Antti,Poikela,84.0,193.0,4/6/1989,
Hubert,Henno,83.0,188.0,10/6/1976,t1672
Shakib,Jlassia,0.0,0.0,,
Dominique,Duvivier,0.0,0.0,6/30/1970,
Nicolas,Agnese,0.0,0.0,,
Maximilien,De Parmentier,0.0,0.0,8/9/1987,
Hicham,Saadi,0.0,0.0,,
Julie,Gatefin,0.0,170.0,6/28/1985,
Vincent,Lacombe,0.0,190.0,9/12/1989,
Anthony,Cruz,0.0,0.0,12/7/1993,
Patrick,Duflos TOP 500,75.0,187.0,12/29/1965,t1849
Matthieu,Constant,0.0,0.0,5/28/1993,
Leah,Best,0.0,199.0,9/12/1991,
Quentin,Marion,76.0,190.0,11/2/1984,t12877
Joel,Banks TOP 500,0.0,186.0,4/3/1975,t1365
Luc,Marquet TOP 1000,84.0,194.0,4/15/1970,t1323
Maria,Bertelli,0.0,172.0,10/6/1977,
Valentin,Routeau,0.0,0.0,6/17/1995,t1805
François-Xavier,arnon,0.0,0.0,,
Bryan,Gladwin,0.0,0.0,,
Virginie,Schalk,0.0,0.0,4/14/1973,
Cédric,nard TOP 200,0.0,197.0,3/20/1976,
Audrey,Cooper,0.0,168.0,12/7/1964,
Fabien,Simondet,0.0,0.0,12/24/1977,
Fabien,Cornet,0.0,0.0,4/28/1996,
Paul,Westhead,0.0,0.0,,
Lara,Borčić,0.0,0.0,5/29/1971,
Owen,Lamb,75.0,183.0,10/25/1993,
Eric,Daniel TOP 500,0.0,187.0,4/30/1957,
Badis,Oukarache,0.0,0.0,8/27/1964,
Donald,Wears,0.0,0.0,,
Christophe,Le Berre,0.0,188.0,5/6/1975,
Alex,Robertson,95.0,195.0,4/10/1987,t1749
Jean-Marc,Biasio TOP 1000,0.0,0.0,3/29/1962,
Henry,Lakomy,0.0,0.0,,
Guillaume,Condamin,0.0,0.0,12/1/1980,
Jean-Michel,Roche TOP 1000,0.0,0.0,5/13/1954,
Nathan,Bennett,90.0,201.0,8/1/1978,t8003
Gaëtan,yrulik,0.0,0.0,,
Robert,Poole,0.0,203.0,6/19/1996,t8429
Tapio,Kangasniemi,87.0,186.0,3/7/1979,
Sabrina,Dridi,0.0,0.0,,
Ludovic,Kupiec,0.0,0.0,12/30/1983,t2475
Mikko,Pesonen,0.0,0.0,,
Mark,Roper,0.0,0.0,5/6/1973,t4292
Dhak,Ennifar (DHAK),0.0,180.0,,
Adrien,Prével,96.0,197.0,4/29/1986,t11128
Bjarki,Enni,0.0,185.0,3/14/1991,t4593
Bertrand,Olie,0.0,0.0,3/6/1975,
John,Syderbø,0.0,0.0,,t7391
Alex,Porter,100.0,204.0,7/5/1980,t21144
Ian,Dam,0.0,0.0,,
Guillaume,Recurt,0.0,0.0,,t20704
Aidan,Gayadeen (Aidan),0.0,0.0,1/11/2000,t4596
Éric,olfer,0.0,194.0,2/27/1966,t18852
Séverin,ranvorka,0.0,196.0,10/23/1947,
Jérôme,rda,0.0,196.0,8/23/1981,t3629
Guy,Di Giantommaso,76.0,186.0,7/9/1953,
Jean-François,etorrec,0.0,192.0,,
Anthony,Hignett,0.0,0.0,,
Olivier,Bouvet,0.0,0.0,4/12/1978,t1787
Jocelyn,Trillon,0.0,0.0,5/11/1974,t1603
Sam,Shenton,0.0,0.0,,t18809
Jonathan,Stanicki,0.0,0.0,2/14/1981,
Jason,Haldane,102.0,203.0,7/23/1971,t1331
Andre,Felix,0.0,0.0,,
Mark,Kontopoulos,0.0,0.0,5/4/1981,
Sebastien,De Paula,0.0,0.0,7/13/1976,
Tristan,Martin,0.0,182.0,,t1674
Théo,ebard,0.0,0.0,,
Soso,Lobzhanidze,0.0,0.0,4/28/1983,
Felix,Sukiasov,0.0,0.0,,
Temur,Chabukiani,0.0,0.0,11/17/1984,
Manu,Ceselia,0.0,0.0,,
Vazha,Kacharava,0.0,186.0,1/2/1937,
Eric,Ngapeth (Pépète) TOP 500,82.0,187.0,7/11/1959,t1671
Jean-Baptiste,Blazy,0.0,197.0,3/5/1961,t1415
Sulkhani,Akhvlediani,0.0,0.0,8/9/1975,
Laurent,Delacourt,0.0,0.0,,
Genadi,Gordadze,0.0,0.0,,
Christian,Chadet,90.0,191.0,9/11/1968,
Paata,Ulumbelashvili,0.0,0.0,4/26/1967,
Thibaut,Gosselin,0.0,0.0,9/6/1983,
Giorgos,Giouvanakoglou,90.0,193.0,2/17/1976,
Armen,Beloubekov,0.0,193.0,1/5/1973,
Mauricio,Paes TOP 100,0.0,192.0,5/26/1963,t1894
Teo,Chousidis,0.0,0.0,1/6/1981,t9841
Mathieu,Bord,0.0,180.0,5/15/1990,t4067
Thanasis,Katsigiannis,0.0,0.0,5/19/1964,
Kostas,Nikifiroridis,0.0,191.0,2/3/1975,
Olivier,Lardier TOP 500,0.0,0.0,,
Stelios,Kazazis TOP 1000,0.0,191.0,3/31/1958,t1724
Sacha,De Saint-Denis,0.0,0.0,,
Giannis,Nikolakis TOP 500,0.0,0.0,10/27/1965,
Vaggelis,Koutsonikas,0.0,0.0,2/3/1961,t1328
Giannis,Vaggelis,0.0,0.0,5/12/1975,
Charalampos,Mytskidis,0.0,185.0,5/21/1974,
Erik,Arjona,0.0,182.0,7/9/1972,
Vassiliki,Nikouli,0.0,180.0,1/1/1984,
Laaziz,Biba,0.0,0.0,8/5/1975,
Ioannis,Paganelis,0.0,0.0,,
Michael,Jestin,0.0,0.0,,t4384
Christos,Bellos,90.0,197.0,6/29/1980,t1745
Gil,Favresse,0.0,0.0,,
Panagiotis,Papadopoulos,0.0,0.0,5/31/1964,t10532
